conso_id;annee;conso_agri;conso_indu;conso_tert;conso_resi;conso_autre;conso_totale;code_dep
3081;2019;0;1111135;175163;0;0;1286298;69
3232;2021;42635;1575569;4228578;3950964;28572;9826317;69
243;2013;0;66965;32111;0;0;99076;70
354;2015;4485;363282;235171;642537;1056;1246531;70
427;2015;0;66212;31793;0;0;98005;70
447;2015;0;0;0;85314;49405;134719;70
792;2018;0;65045;27566;0;0;92611;70
954;2020;19750;346525;260010;505778;1094;1133157;70
1127;2021;0;71417;24120;0;0;95537;70
1173;2011;3802;381499;234024;643399;1148;1263871;70
1214;2012;4180;376075;236403;678182;965;1295805;70
1289;2013;4341;372696;238896;690965;982;1307881;70
1373;2014;4342;357928;228871;629722;1038;1221900;70
1566;2016;5236;365919;246407;664234;216;1282012;70
1630;2016;0;66795;29615;0;0;96410;70
1649;2016;0;0;0;84707;32973;117680;70
1750;2017;0;66666;26978;0;0;93644;70
1975;2019;0;0;0;85834;55121;140955;70
2354;2012;0;60347;29479;0;0;89827;70
2548;2014;0;68681;30922;0;0;99603;70
2807;2017;5645;333288;268749;651042;0;1258724;70
2889;2017;0;0;0;86308;33128;119436;70
2923;2018;18728;349270;339171;501755;34707;1243631;70
2989;2018;0;0;0;85798;53267;139065;70
3016;2019;18357;339643;337247;503846;14144;1213236;70
3082;2019;0;71706;28174;0;0;99880;70
3183;2020;0;66191;22412;0;0;88603;70
3196;2020;0;0;0;84746;54439;139185;70
3233;2021;19851;378687;277652;535032;743;1211965;70
3255;2021;0;0;0;0;0;0;70
3318;2021;9689;28314;26618;76360;18563;159545;70
30;2011;9994;782812;695929;1708204;15761;3212699;71
94;2012;10211;813628;723027;1812803;407;3360076;71
158;2012;0;461996;346408;0;0;808404;71
244;2013;0;431772;343936;0;0;775708;71
355;2015;11783;798079;728579;1739238;13978;3291657;71
428;2015;0;466763;334807;0;0;801570;71
544;2016;0;455149;324829;0;0;779978;71
608;2017;12413;743958;803039;1777205;0;3336616;71
1290;2013;10632;803094;739609;1860529;15875;3429738;71
1435;2014;0;466263;335742;0;0;802005;71
1751;2017;0;452546;324233;0;0;776778;71
1855;2018;0;486755;316730;0;0;803485;71
1961;2019;0;429325;308709;0;0;738034;71
2131;2021;54895;840143;964653;1467933;4402;3332026;71
2207;2021;0;401811;273818;0;0;675629;71
2489;2014;10589;802574;709481;1685605;407;3208657;71
2713;2016;12265;809285;726479;1810943;7063;3366035;71
2924;2018;56004;845640;938953;1357228;73912;3271737;71
3017;2019;57292;862573;922813;1364629;54990;3262297;71
3126;2020;57516;797440;930858;1383445;7181;3176441;71
3184;2020;0;356448;239560;0;0;596008;71
95;2012;51590;824200;752883;1944898;1428;3574999;72
186;2013;58427;815957;769055;1997913;888;3642241;72
545;2016;0;406092;163243;0;0;569335;72
609;2017;62962;855996;709531;1835107;102;3463699;72
675;2017;0;395712;223573;0;0;619285;72
847;2019;130599;838723;903062;1456557;60850;3389791;72
955;2020;137466;775245;881528;1446697;4161;3245098;72
1017;2020;0;275708;196792;0;0;472500;72
1070;2021;119006;824247;936681;1544165;2787;3426885;72
1339;2013;0;398540;191400;0;0;589941;72
1465;2015;63627;787445;748534;1823939;509;3424055;72
1856;2018;0;387432;229494;0;0;616926;72
2208;2021;0;277849;170324;0;0;448173;72
2247;2011;64491;834981;723625;1812378;998;3436473;72
2355;2012;0;401297;162248;0;0;563546;72
2490;2014;50804;788382;740075;1785999;1336;3366596;72
2549;2014;0;388835;188493;0;0;577328;72
2663;2015;0;404764;178112;0;0;582876;72
2714;2016;61459;807892;756407;1900883;921;3527561;72
2925;2018;124824;869538;908756;1456219;56306;3415643;72
3083;2019;0;316622;243972;0;0;560595;72
31;2011;5270;306287;1011014;1522012;3326;2847909;73
44;2011;0;0;40;4358;0;4399;73
45;2011;0;0;0;11753;5039;16792;73
46;2011;0;0;0;1217;17;1234;73
47;2011;1630;688;58431;12967;0;73716;73
52;2011;0;1340;2077;3416;290;7123;73
56;2011;0;56;344;1830;186;2416;73
96;2012;5978;310298;1083106;1625423;2847;3027653;73
115;2012;0;0;0;0;12213;12213;73
119;2012;0;0;201;3963;0;4165;73
127;2012;0;0;382;2065;187;2634;73
130;2012;0;380;743;2946;216;4285;73
187;2013;6502;322126;1133409;1666940;4929;3133906;73
205;2013;0;0;0;0;11837;11837;73
210;2013;1456;610;56508;10927;0;69501;73
213;2013;0;1833;2073;3611;272;7789;73
216;2013;0;0;49;1490;0;1539;73
217;2013;0;311;894;3142;226;4573;73
256;2013;0;2924;10194;14494;0;27611;73
279;2014;6382;312798;1047332;1532877;4101;2903491;73
295;2014;0;1318;1326;2483;136;5263;73
297;2014;0;0;247;3426;0;3672;73
298;2014;0;0;0;1084;51;1135;73
300;2014;0;2399;1903;3323;149;7774;73
302;2014;0;1387;198;2619;121;4325;73
326;2014;0;2458;10394;14164;0;27016;73
382;2015;0;1361;1348;2596;141;5446;73
384;2015;0;0;0;2850;0;2850;73
386;2015;0;0;466;7890;1570;9926;73
387;2015;0;0;3600;2520;220;6340;73
390;2015;0;2416;878;4796;157;8247;73
394;2015;0;0;206;2492;82;2780;73
398;2015;0;4758;568;6204;0;11530;73
400;2015;0;322;952;3107;143;4524;73
450;2015;0;48046;16671;41267;1834;107818;73
480;2016;6323;327138;1125770;1632065;7670;3098966;73
504;2016;0;1299;1533;2221;142;5195;73
506;2016;0;239;984;2439;0;3662;73
507;2016;0;0;286;3403;0;3688;73
509;2016;0;0;31;1292;27;1350;73
511;2016;0;0;426;7990;1273;9689;73
513;2016;0;2647;1943;3654;157;8401;73
520;2016;0;0;29;1274;77;1380;73
521;2016;144;340;815;2777;128;4204;73
568;2016;0;49900;16268;44186;2329;112683;73
573;2016;0;10151;10343;14755;0;35249;73
610;2017;5872;346511;1144132;1611116;111;3107744;73
633;2017;0;0;2240;8080;0;10319;73
636;2017;0;1297;1532;2654;134;5617;73
637;2017;0;0;348;1949;0;2297;73
638;2017;0;277;954;2552;0;3783;73
640;2017;0;0;426;3099;0;3525;73
641;2017;0;0;90;885;70;1046;73
642;2017;0;0;133;1180;100;1413;73
647;2017;0;705;423;1060;138;2326;73
649;2017;0;0;555;2154;72;2782;73
654;2017;0;357;968;3109;104;4537;73
748;2018;0;0;4476;8383;0;12859;73
750;2018;0;0;2853;2365;96;5314;73
751;2018;0;2201;108;3016;60;5385;73
752;2018;0;0;0;3763;0;3763;73
753;2018;0;0;5059;9796;0;14855;73
755;2018;0;0;1543;8678;4819;15040;73
760;2018;0;292;5815;3355;153;9615;73
762;2018;0;0;536;2081;76;2693;73
766;2018;103;628;274;3;0;1008;73
793;2018;0;4301718;80022;0;0;4381739;73
808;2018;0;31372;48675;42264;0;122311;73
812;2018;0;24303;10327;15153;0;49783;73
875;2019;0;59;1017;2755;136;3967;73
876;2019;0;0;5402;8847;0;14249;73
904;2019;0;4011287;82126;0;0;4093413;73
923;2019;0;31877;48396;43328;0;123601;73
931;2020;121;2268;8863;13374;0;24626;73
977;2020;148;0;415;2514;0;3077;73
986;2020;0;2455;2531;4777;0;9763;73
1040;2020;0;3628;7029;15661;0;26318;73
1045;2021;0;7940;4160;10779;0;22879;73
1092;2021;0;0;110;1746;118;1974;73
1094;2021;0;0;414;6661;16918;23993;73
1095;2021;82;16;2187;1994;613;4893;73
1097;2021;0;43;320;2161;0;2524;73
1098;2021;0;0;179;7411;5717;13306;73
1110;2021;0;2455;2531;4777;0;9763;73
1148;2021;0;937;5926;45663;66624;119150;73
1151;2021;0;14361;10169;13175;0;37705;73
1190;2011;0;1258;183;2520;118;4079;73
1191;2011;0;132;670;2705;224;3731;73
1222;2012;0;1297;1318;2565;232;5412;73
1223;2012;0;0;0;9362;4770;14132;73
1225;2012;1415;618;57730;11568;0;71331;73
1227;2012;0;1616;2092;3564;276;7548;73
1252;2012;0;3333842;80308;0;0;3414150;73
1261;2012;0;2294;10264;15179;0;27736;73
1303;2013;0;1313;1487;2549;278;5627;73
1304;2013;0;0;0;0;2579;2579;73
1306;2013;0;0;212;4025;0;4238;73
1307;2013;0;0;0;9697;4864;14561;73
1316;2013;0;0;477;2033;193;2703;73
1317;2013;0;1421;222;2950;124;4717;73
1340;2013;0;3309026;83658;0;0;3392684;73
1387;2014;0;0;0;0;2676;2676;73
1389;2014;0;234;844;2809;11;3898;73
1390;2014;0;0;0;2789;0;2789;73
1391;2014;0;0;0;8589;4389;12978;73
1400;2014;0;0;426;1981;92;2499;73
1403;2014;0;0;0;1386;0;1386;73
1436;2014;0;3618067;86851;0;0;3704918;73
1476;2015;0;0;5;463;0;468;73
1486;2015;0;0;269;3479;0;3748;73
1487;2015;0;0;0;8736;4801;13537;73
1490;2015;0;0;1350;2644;0;3994;73
1499;2015;0;1023;295;1304;180;2802;73
1539;2015;0;7462;10269;14419;0;32149;73
1582;2016;0;1040;635;8568;0;10243;73
1583;2016;0;242;72;2010;0;2324;73
1586;2016;0;0;0;2850;0;2850;73
1588;2016;5;1387;60934;12060;0;74386;73
1599;2016;0;700;466;1731;184;3081;73
1601;2016;0;1612;188;2919;107;4826;73
1631;2016;0;4308590;85438;0;0;4394027;73
1693;2017;0;0;6;542;0;548;73
1703;2017;0;0;0;6852;1985;8837;73
1707;2017;0;0;6972;6156;175;13303;73
1708;2017;138;0;0;4000;0;4138;73
1709;2017;0;0;0;519;0;519;73
1712;2017;5;1936;62069;11974;0;75984;73
1713;2017;0;0;0;2536;220;2756;73
1720;2017;0;2849;2087;3361;149;8445;73
1722;2017;0;1569;159;2848;60;4636;73
1723;2017;39;0;67;1285;0;1391;73
1768;2017;0;32913;45711;41120;2345;122089;73
1793;2018;16026;386265;1421020;1154619;74650;3052579;73
1809;2018;0;0;62;1661;0;1723;73
1812;2018;0;0;5059;9796;0;14855;73
1815;2018;0;0;0;3225;0;3225;73
1818;2018;0;455;64143;15922;0;80520;73
1878;2019;0;2313;3664;9733;346;16056;73
1906;2019;17385;388090;1446471;1168422;62192;3082560;73
1923;2019;0;0;4253;7747;13020;25020;73
1926;2019;0;0;1378;8825;4858;15061;73
1933;2019;0;2153;3190;30;0;5373;73
1979;2019;0;26481;10944;12662;0;50087;73
1980;2019;0;0;11201;16404;0;27605;73
2037;2020;158;566;11800;7455;6282;26261;73
2040;2020;0;0;0;2385;891;3276;73
2042;2020;0;0;273;2726;0;2999;73
2043;2020;0;0;0;6553;0;6553;73
2044;2020;0;959;2924;10910;0;14793;73
2045;2020;0;129;1886;7564;3250;12829;73
2047;2020;0;8;54663;9954;0;64625;73
2102;2020;0;13528;10130;12702;0;36360;73
2164;2021;0;0;0;4645;7187;11832;73
2165;2021;104;0;903;2186;0;3193;73
2168;2021;0;51;1617;8269;51391;61327;73
2209;2021;0;3693473;81281;0;0;3774754;73
2223;2021;0;5926;10710;28250;1316;46202;73
2267;2011;0;1332;966;2441;218;4957;73
2276;2011;0;0;41;1331;0;1372;73
2279;2011;0;3199;9851;13728;0;26779;73
2322;2012;0;0;0;0;2493;2493;73
2323;2012;0;0;0;1339;254;1593;73
2326;2012;0;1471;169;2720;122;4482;73
2329;2012;0;0;39;1406;0;1445;73
2413;2013;0;257;885;2410;0;3553;73
2414;2013;0;0;0;1360;257;1617;73
2506;2014;0;0;0;0;12495;12495;73
2511;2014;2515;557;55229;11540;0;69841;73
2521;2014;0;295;839;2811;160;4105;73
2596;2015;6352;318797;1102693;1586244;3166;3017252;73
2615;2015;0;0;0;0;9622;9622;73
2617;2015;0;0;12360;7000;2070;21430;73
2619;2015;0;0;0;0;2520;2520;73
2620;2015;0;225;917;2518;0;3661;73
2621;2015;0;0;0;1192;74;1266;73
2622;2015;1430;621;58891;10279;0;71221;73
2633;2015;0;1439;209;2728;118;4494;73
2635;2015;0;0;0;1398;0;1398;73
2664;2015;0;4067156;88329;0;0;4155485;73
2726;2016;0;0;5;463;0;468;73
2735;2016;0;0;1598;7114;536;9247;73
2737;2016;0;1931;0;9445;0;11376;73
2738;2016;0;0;50;2648;210;2908;73
2742;2016;0;0;501;1917;73;2491;73
2825;2017;0;0;0;6668;0;6668;73
2826;2017;0;0;1982;9332;0;11314;73
2829;2017;0;0;0;8211;1648;9859;73
2830;2017;0;0;0;1241;50;1291;73
2840;2017;0;3787;458;5136;0;9381;73
2871;2017;0;4372396;89006;0;0;4461402;73
2891;2017;0;17987;10287;14285;0;42559;73
2941;2018;0;0;2952;7769;12702;23423;73
2943;2018;0;126;958;2799;93;3976;73
2944;2018;0;0;74;1262;63;1399;73
2945;2018;0;135;296;2729;286;3446;73
2949;2018;0;76;48;1202;96;1422;73
2951;2018;0;3964;841;4259;3243;12307;73
3031;2019;0;0;151;1671;0;1822;73
3034;2019;0;0;345;3006;0;3351;73
3035;2019;0;0;421;2645;303;3369;73
3039;2019;0;0;55362;21613;0;76975;73
3041;2019;0;3233;2279;3519;248;9279;73
3127;2020;17989;354136;1342525;1198241;24032;2936923;73
3142;2020;0;1;0;1796;176;1973;73
3147;2020;0;0;0;4777;7063;11840;73
3148;2020;0;108;206;2518;269;3101;73
3185;2020;0;3435859;68921;0;0;3504780;73
3199;2020;0;7516;38588;38715;25978;110797;73
3234;2021;19048;376844;1325309;1229765;12765;2963732;73
3263;2021;0;0;0;6574;0;6574;73
3265;2021;0;0;0;2593;608;3200;73
198;2013;929;51531;48582;201671;334;303047;74
287;2014;1074;50951;46651;186775;96;285546;74
296;2014;151;34209;44533;108505;891;188289;74
356;2015;8471;919611;1202364;2556021;1974;4688440;74
366;2015;1075;54103;47587;193757;413;296936;74
523;2016;4876;31761;28777;25711;1105;92230;74
524;2016;0;21042;39432;41584;1101;103159;74
546;2016;0;287305;27362;0;0;314667;74
639;2017;139;40363;50988;108737;2131;202358;74
656;2017;1061;9369;1778;25012;4316;41536;74
848;2019;30988;983716;1676198;2026881;74100;4791883;74
856;2019;1956;56793;50483;206449;376;316057;74
988;2020;0;261;646;27595;11269;39770;74
989;2020;0;56298;15920;36219;5513;113950;74
1096;2021;1974;38987;49049;84780;28811;203600;74
1137;2021;0;0;0;5706;749;6455;74
1253;2012;0;275099;31498;0;0;306597;74
1291;2013;8220;904147;1225729;2683742;3656;4825495;74
1305;2013;163;35010;49672;111662;1085;197592;74
1374;2014;8030;898076;1142697;2468695;3479;4520977;74
1485;2015;141;37329;46761;104908;891;190030;74
1522;2015;0;290434;29296;0;0;319730;74
1567;2016;9097;930448;1223786;2675103;4055;4842489;74
1585;2016;142;39606;47303;106664;1645;195360;74
1679;2017;10442;936568;1250899;2635556;0;4833465;74
1688;2017;1091;50171;41590;203152;4184;300188;74
1725;2017;0;49270;21690;26383;1197;98540;74
1803;2018;1425;55026;50634;206238;438;313761;74
1814;2018;134;40635;49612;114770;2040;207191;74
1935;2019;0;0;810;27386;11988;40184;74
1936;2019;0;22897;22373;55484;4952;105706;74
1962;2019;0;286963;25664;0;0;312626;74
1970;2019;0;0;0;5980;0;5980;74
2022;2020;1483;35764;30358;230192;5812;303609;74
2041;2020;0;0;0;89158;65678;154836;74
2058;2020;0;23558;23931;56280;6080;109849;74
2081;2020;0;208294;25988;0;0;234282;74
2088;2020;0;0;0;6216;82;6298;74
2141;2021;6367;61677;65751;189461;19507;342763;74
2177;2021;0;57934;17149;27999;14235;117317;74
2210;2021;0;221270;33307;0;0;254578;74
2248;2011;8713;873663;1094985;2370177;3088;4350625;74
2306;2012;8489;884543;1188501;2569335;3729;4654597;74
2447;2013;0;271595;31313;0;0;302908;74
2550;2014;0;300270;29716;0;0;329986;74
2636;2015;0;0;0;0;41196;41196;74
2722;2016;1094;54799;46191;195491;3707;301282;74
2746;2016;52;5207;1695;4020;28321;39295;74
2843;2017;0;38148;37906;41690;1441;119185;74
2872;2017;0;313184;29473;0;0;342656;74
2926;2018;40525;988038;1678543;1988496;85703;4781305;74
2976;2018;0;305057;27256;0;0;332313;74
2982;2018;0;0;0;6094;0;6094;74
3033;2019;138;40869;50719;110257;2400;204383;74
3052;2019;117;46475;14682;36016;5146;102436;74
3128;2020;31810;881455;1592259;2090005;30777;4626306;74
3235;2021;32733;959584;1645493;2168366;16964;4823141;74
3275;2021;0;233;1617;23193;16644;41688;74
3276;2021;0;21032;27938;43595;18015;110580;74
97;2012;6356;375622;6717926;6826865;44507;13971277;75
159;2012;0;0;1106836;0;0;1106836;75
245;2013;0;0;1092866;0;0;1092866;75
280;2014;5238;376182;6500967;6268734;46212;13197334;75
429;2015;0;0;1030953;0;0;1030953;75
481;2016;4697;442625;6552349;6461126;9494;13470293;75
547;2016;0;0;1014082;0;0;1014082;75
611;2017;5910;430659;6450745;6314994;790;13203098;75
905;2019;0;0;962612;0;0;962612;75
1071;2021;1517;575850;7290709;4095268;27181;11990525;75
1128;2021;0;0;955626;0;0;955626;75
1174;2011;4604;357951;6482263;6545170;63235;13453223;75
1292;2013;6514;390429;6809823;6923962;66939;14197667;75
1857;2018;0;0;1015521;0;0;1015521;75
2551;2014;0;0;1046768;0;0;1046768;75
2597;2015;5404;423818;6547229;6360021;50605;13387077;75
2873;2017;0;0;1007287;0;0;1007287;75
2927;2018;3389;553936;8066683;4138208;334424;13096640;75
3018;2019;3823;537740;7740852;4017488;337007;12636910;75
3129;2020;1527;524063;7123902;4055802;43520;11748814;75
3186;2020;0;0;872284;0;0;872284;75
3250;2021;0;0;0;0;0;0;75
116;2012;0;6788;0;47907;7379;62074;76
281;2014;28864;1778107;1796629;3556083;5053;7164737;76
357;2015;28739;1869224;1818994;3648690;3457;7369106;76
380;2015;0;6140;0;46229;6587;58956;76
430;2015;0;3473612;65274;0;0;3538886;76
502;2016;0;6367;0;35949;7349;49665;76
634;2017;0;1373;4930;33367;17982;57652;76
873;2019;0;0;619;44783;11346;56748;76
956;2020;93006;1779883;2209497;2897148;27158;7006691;76
976;2020;0;0;707;45381;10576;56664;76
1018;2020;0;2987415;68333;0;0;3055748;76
1129;2021;0;2875611;78980;0;0;2954591;76
1186;2011;0;6753;0;48153;6975;61881;76
1254;2012;0;3365843;35322;0;0;3401165;76
1293;2013;26474;1776194;1867469;3968722;6157;7645016;76
1568;2016;29538;1732074;1833673;3756813;303986;7656084;76
1752;2017;0;3523477;56283;0;0;3579760;76
1794;2018;99764;1650016;2318213;2877531;179387;7124912;76
2249;2011;25688;1699282;1768652;3617988;5782;7117393;76
2307;2012;25112;1675768;1828728;3864997;5751;7400357;76
2411;2013;0;6747;0;49860;8248;64855;76
2448;2013;0;3427919;37242;0;0;3465161;76
2507;2014;0;6371;0;44353;7288;58012;76
2552;2014;0;3477883;34212;0;0;3512095;76
2770;2016;0;3353068;58408;0;0;3411476;76
2808;2017;31888;1623496;1808859;3649440;151;7113834;76
2940;2018;0;0;653;45674;12442;58768;76
2977;2018;0;3240736;69287;0;0;3310023;76
3019;2019;85614;1600520;2265131;2854174;232849;7038288;76
3084;2019;0;3272870;71621;0;0;3344492;76
3236;2021;92964;1910901;2297679;3014431;18791;7334766;76
3260;2021;0;687;5040;32581;21032;59339;76
98;2012;26125;979705;2499991;4136761;3475;7646058;77
160;2012;0;1012073;455849;0;0;1467922;77
188;2013;27152;988524;2576844;4273579;4334;7870432;77
358;2015;34985;959186;2503846;3978940;2094;7479051;77
431;2015;0;1021772;499627;0;0;1521399;77
631;2017;0;3562;4585;22041;0;30188;77
725;2018;44790;1020675;3123967;3209297;139670;7538399;77
746;2018;0;328;1571;25668;1352;28920;77
849;2019;44992;1011211;3122325;3223679;138276;7540484;77
1019;2020;0;770287;491204;0;0;1261491;77
1072;2021;43696;973273;3111319;3453702;8618;7590609;77
1175;2011;31496;966143;2361462;3856967;4895;7220963;77
1341;2013;0;1023837;475685;0;0;1499522;77
1569;2016;27675;952884;2553328;4149040;2814;7685742;77
1680;2017;28917;951888;2574053;4046779;82;7601719;77
1753;2017;0;967169;657828;0;0;1624997;77
1858;2018;0;1011026;656438;0;0;1667465;77
1922;2019;0;336;1418;26699;1153;29606;77
2095;2020;0;0;0;0;0;0;77
2160;2021;0;521;4833;24092;2260;31707;77
2491;2014;27343;975476;2436358;3839471;2175;7280823;77
2553;2014;0;998729;485195;0;0;1483924;77
2614;2015;0;3340;0;28359;0;31699;77
2771;2016;0;1006404;498832;0;0;1505235;77
3085;2019;0;818768;628705;0;0;1447473;77
3130;2020;54123;905192;2948377;3243111;23788;7174590;77
3144;2020;0;337;1486;29119;1291;32233;77
3248;2021;0;0;0;0;0;0;77
3303;2021;0;733961;549430;0;0;1283391;77
282;2014;8381;669634;2400199;3639636;8579;6726429;78
359;2015;10629;672722;2463234;3746813;6704;6900101;78
432;2015;0;1220821;317824;0;0;1538645;78
446;2015;323;9029;8375;79267;15490;112484;78
612;2017;9292;643779;2476176;3744140;702;6874089;78
676;2017;0;1231451;292960;0;0;1524411;78
689;2017;322;8329;12528;78366;13208;112753;78
850;2019;15821;639334;2943872;2943447;181712;6724186;78
957;2020;16107;610612;2857695;2979520;23754;6487688;78
1086;2021;0;0;0;0;43;43;78
1142;2021;350;8043;20529;66684;14961;110567;78
1176;2011;9209;710447;2334834;3707761;13513;6775763;78
1255;2012;0;1298717;247640;0;0;1546357;78
1632;2016;0;1216050;303248;0;0;1519298;78
1647;2016;256;7723;12294;78357;13810;112440;78
1963;2019;0;906578;477715;0;0;1384293;78
2082;2020;0;757394;425056;0;0;1182450;78
2308;2012;8619;713059;2444039;3945616;12266;7123599;78
2397;2013;9672;727529;2543322;4043617;13568;7337709;78
2449;2013;0;1246452;304690;0;0;1551142;78
2554;2014;0;1250318;272303;0;0;1522621;78
2715;2016;9523;671595;2465850;3872915;5463;7025345;78
2928;2018;15393;667865;2951387;2964375;204781;6803801;78
2978;2018;0;969901;506259;0;0;1476160;78
2988;2018;322;7290;12493;80175;13078;113358;78
3097;2019;322;7290;12493;78600;13078;111783;78
3195;2020;0;0;0;62092;38577;100669;78
3237;2021;14860;695998;2929721;3129277;9467;6779323;78
3304;2021;0;811285;458477;0;0;1269762;78
99;2012;2662;97964;185740;296369;304;583039;79
161;2012;0;122452;7894;0;0;130346;79
452;2015;0;0;0;570;1893;2464;79
571;2016;0;0;0;565;1760;2325;79
613;2017;2560;94185;177070;279095;0;552910;79
694;2017;711;16;1085;529;175;2517;79
726;2018;3454;109000;213598;211252;13990;551293;79
743;2018;55770;503050;251300;959620;31563;1801303;79
970;2020;106857;517423;342096;795301;53519;1815196;79
1020;2020;0;104970;36227;0;0;141197;79
1038;2020;845;19;970;593;39;2466;79
1130;2021;0;114538;41217;0;0;155755;79
1177;2011;2255;97139;183315;281297;135;564141;79
1478;2015;1647;606401;138285;792832;111058;1650224;79
1633;2016;0;102006;10588;0;0;112594;79
1695;2017;59376;616846;295163;991305;7036;1969727;79
1978;2019;852;0;573;563;105;2093;79
2132;2021;3081;122443;210250;220755;291;556820;79
2156;2021;101139;501545;330434;867256;81608;1881983;79
2221;2021;680;20;944;687;142;2473;79
2398;2013;2531;96693;187151;302637;967;589978;79
2450;2013;0;120552;9016;0;0;129568;79
2492;2014;2328;93453;180509;274414;317;551020;79
